,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
37746,224874182,4,133,2,45,7,0,1,280
37747,53443367,1,14,1,175,1,8,1,0
37748,67480949,2,83,1,105,1,28,1,113
37749,224877731,2,81,0,63,2,2,1,365
37750,174976495,2,118,0,45,1,7,1,0
37751,108618132,0,76,0,39,2,13,4,236
37752,72420514,1,11,1,165,1,6,3,215
37753,224885898,0,6,1,125,3,10,1,361
37754,212899703,2,46,0,83,2,2,3,322
37755,224892300,0,54,0,110,2,3,1,176
37756,851736,1,14,1,250,7,4,1,8
37757,224900182,2,37,0,55,1,29,1,362
37758,189734742,1,1,0,314,2,0,2,266
37759,38092082,0,21,0,60,1,0,1,71
37760,9059810,0,117,1,88,2,0,3,89
37761,223893932,1,27,1,399,1,18,1,248
37762,222421079,2,25,1,455,2,0,1,83
37763,182313432,2,56,1,100,5,2,1,40
37764,224974185,1,19,1,175,3,8,1,66
37766,224972774,0,12,1,300,3,6,1,128
37767,39243102,0,96,0,200,1,0,1,89
37769,1611747,1,23,1,250,1,1,1,0
37777,224987632,1,23,1,550,3,50,1,199
37781,30909338,0,12,1,162,5,3,1,5
37784,186701037,0,135,2,39,5,1,2,89
37785,94646666,0,24,1,70,1,7,1,0
37786,224994472,1,4,1,140,2,31,1,272
37788,158970615,1,28,0,115,1,54,1,0
37789,89902143,2,83,0,100,7,0,2,0
37790,2594243,0,29,1,200,3,1,2,188
37792,16152090,2,56,1,250,3,0,2,0
37793,225025900,2,49,0,60,1,3,2,363
37794,206229239,2,46,1,100,1,12,1,161
37795,30985759,1,7,2,70,1,59,6,314
37796,225033890,0,70,1,140,2,27,1,201
37797,91040009,0,21,0,44,1,31,1,172
37800,1902578,0,20,1,475,4,3,1,354
37801,1103289,0,12,1,94,6,4,1,11
37802,140930693,4,98,0,55,1,38,2,301
37803,120245209,0,100,0,50,1,6,2,281
37804,1476599,0,12,1,300,4,2,1,28
37805,39174150,1,2,0,215,2,3,3,91
37806,179570454,1,52,1,165,7,2,1,1
37807,87568094,0,6,0,75,7,0,1,87
37811,3229770,2,39,0,69,5,4,4,280
37812,3218399,0,16,1,150,10,1,1,264
37813,224715959,2,83,1,170,2,10,1,346
37814,3429147,0,22,1,120,3,2,1,31
37815,215786346,1,28,1,380,3,4,1,156
37816,81325020,0,6,1,120,3,11,3,71
37817,221940893,0,0,0,34,2,24,3,204
37819,61297139,0,12,0,135,1,14,1,355
37820,17871320,0,13,1,150,3,16,1,66
37821,23400523,2,44,1,200,3,9,1,273
37822,168184878,1,7,0,145,2,12,1,37
37823,60152095,1,2,1,132,2,18,1,123
37824,225139503,1,4,1,250,1,7,1,78
37827,2315692,2,44,0,75,2,2,1,52
37828,69695606,1,23,1,692,1,33,1,256
37829,3229770,2,25,0,79,5,1,4,315
37830,9804005,0,6,1,95,2,1,1,8
37831,225150700,1,1,1,300,1,14,1,5
37832,89902143,2,83,0,100,7,0,2,179
37833,3662048,0,33,1,147,6,14,1,14
37834,48196322,1,30,0,35,1,34,1,4
37835,4170464,0,6,0,125,7,0,1,363
37836,29010692,1,4,0,40,2,2,1,0
37838,77103886,1,7,0,105,1,10,1,191
37839,8618782,1,2,1,350,3,1,1,5
37840,128162460,0,70,0,90,3,0,1,180
37841,4538731,0,20,1,270,7,2,1,20
37842,46393811,0,20,0,80,5,1,1,22
37843,34514781,0,15,0,50,7,1,1,0
37844,14517154,0,38,1,300,2,1,1,0
37845,28071452,0,20,1,195,3,12,1,112
37846,74595855,1,8,1,200,5,3,1,0
37847,12784820,1,11,1,400,3,3,1,3
37848,225249198,1,2,0,200,1,8,1,0
37849,224619132,2,31,1,80,3,4,1,0
37850,225252724,1,4,1,98,1,0,1,25
37851,151901555,0,12,1,150,4,2,1,1
37852,7230698,1,2,1,90,6,3,2,108
37854,2653479,1,8,0,50,2,30,4,6
37855,2653479,1,8,0,50,2,31,4,112
37856,225277393,4,59,0,39,4,33,1,86
37857,3230788,1,18,1,200,2,22,1,283
37859,52357574,0,21,0,85,1,2,1,0
37860,225283096,2,183,0,65,1,45,1,277
37861,145252418,1,4,0,120,1,20,3,357
37862,70431576,0,6,1,64,2,7,1,6
37863,128230715,0,6,1,200,3,1,1,11
37865,1093220,0,21,1,100,5,1,3,0
37866,4980714,0,79,1,100,4,1,1,0
37867,225291555,0,12,0,105,2,2,2,148
37868,22175061,2,63,0,89,2,13,2,24
37869,7898626,1,1,0,100,2,8,1,6
37870,20287320,0,13,0,80,2,14,1,189
37871,116995217,2,153,1,220,2,58,1,144
37872,67987135,0,6,1,139,1,23,9,238
37873,76519640,1,2,0,75,2,29,1,2
37875,225261197,1,8,0,90,1,35,2,261
37876,62836981,2,56,1,299,2,9,1,354
37877,221442773,4,171,1,99,2,8,1,360
37878,225307360,2,129,0,45,2,3,1,47
37879,5523186,1,19,1,750,3,0,2,179
37880,225309985,4,144,1,98,2,30,1,327
37881,225313172,1,30,0,50,2,9,1,170
37882,83650675,1,2,1,75,1,10,1,361
37883,202183338,1,52,1,250,2,4,1,0
37884,1126015,0,40,1,150,3,3,1,7
37885,102287310,1,1,1,199,3,7,3,358
37886,78110875,2,63,1,175,2,6,1,168
37887,115193518,0,21,0,42,1,2,3,0
37888,186812508,1,1,1,201,2,33,1,227
37889,20857455,0,54,1,150,3,1,1,0
37890,35468424,1,52,1,89,2,22,1,11
37891,43434770,0,6,0,50,7,1,1,0
37892,12211018,0,3,1,170,2,3,1,0
37893,225390764,0,12,1,210,4,3,1,4
37894,35632450,2,31,1,110,2,27,1,137
37895,139145066,0,70,1,200,2,30,2,76
37896,83787104,0,12,0,65,2,3,1,89
37898,38392972,0,21,1,82,3,3,1,26
37899,224954032,1,4,1,180,1,17,1,334
37900,8246221,0,24,1,105,4,1,1,0
37901,197286,0,12,1,174,2,27,1,126
37903,32785325,0,6,1,125,3,16,1,4
37904,129875945,2,63,0,100,2,3,1,161
37905,35699609,1,50,0,80,1,0,1,0
37906,49745850,1,7,1,400,3,14,1,0
37907,155923396,0,21,0,45,3,4,3,276
37908,3422235,0,13,1,270,3,1,1,125
37909,190324721,2,37,0,75,1,3,4,75
37910,1428501,1,7,1,241,3,8,2,23
37912,15238188,1,2,1,95,1,51,1,1
37913,11729215,1,23,1,225,2,1,1,0
37914,2653479,1,8,0,70,2,33,4,114
37915,3874544,1,2,1,115,4,8,1,0
37916,96430287,1,11,1,200,1,0,1,87
37917,224074972,0,6,0,80,2,23,4,257
37918,225454310,2,159,0,85,1,2,4,362
37919,225456817,1,23,1,160,5,20,1,0
37921,58069820,0,15,0,75,2,45,1,9
37922,179416315,4,141,0,60,1,9,2,310
37925,4666670,2,56,0,70,5,3,4,90
37926,41895575,1,8,1,400,2,2,1,89
37927,34614008,1,2,0,99,1,0,1,89
37928,225489491,0,6,0,40,2,4,1,363
37929,5794062,0,16,1,93,3,2,1,5
37930,115741895,2,85,0,70,2,3,2,105
37931,4934489,1,7,0,85,2,1,3,0
37932,173990320,2,201,1,100,2,44,1,310
37933,8245652,0,21,0,60,1,6,2,0
37934,2458913,0,21,0,50,1,1,1,66
37936,64583317,1,52,0,43,5,3,1,5
37937,225513415,0,6,0,75,2,26,2,21
37938,225513415,0,6,0,65,2,17,2,21
37942,225558132,0,6,1,135,2,5,1,45
37944,19909719,0,20,1,249,7,0,2,0
37945,157410883,0,21,1,120,1,39,1,196
37946,4932419,1,11,1,130,8,6,1,1
37947,225564897,1,2,1,300,2,0,1,32
37948,225566189,1,2,1,100,2,2,1,0
37950,225571766,2,83,0,80,2,5,1,57
37951,19874155,0,12,0,75,1,4,1,35
37952,188949327,0,6,0,50,1,6,1,0
37953,15823232,0,15,1,129,3,30,3,81
37956,67958710,0,20,1,100,6,0,1,0
37958,222236294,0,6,1,160,2,33,1,246
37959,30466297,0,3,1,450,2,5,1,11
37960,87167456,0,20,0,75,4,2,1,0
37961,225593905,0,21,0,79,3,0,1,24
37962,19797950,0,34,0,53,1,0,3,317
37963,224711439,1,18,0,50,3,1,1,0
37964,394891,0,15,1,200,4,2,1,8
37965,35422741,1,19,1,350,3,3,1,5
37966,4817341,1,19,1,200,2,6,1,7
37967,139879568,2,25,0,85,1,18,6,363
37968,53444504,0,12,1,200,1,5,1,0
37969,220601248,1,23,0,75,2,24,2,7
37970,43043667,1,8,1,249,2,13,1,0
37972,224637257,0,22,0,55,2,17,2,142
37973,162496355,2,37,0,43,2,6,1,0
37974,2653479,1,8,0,90,2,2,4,43
37975,173287467,2,118,0,50,5,0,1,0
37976,72015600,0,22,0,60,1,3,1,0
37977,14482375,0,20,1,95,3,0,3,0
37978,219848970,1,7,1,600,3,0,2,17
37979,17022165,1,23,0,159,2,29,1,209
37980,38216858,1,43,0,220,1,1,4,365
37981,225646557,1,30,1,199,2,18,1,171
37982,3393434,0,15,0,600,3,0,2,89
37983,36560763,1,23,1,450,2,0,1,0
37984,183924446,1,28,1,150,3,11,1,49
37985,92963604,1,1,0,100,3,6,1,45
37986,88161763,1,8,1,150,2,29,1,11
37987,225655167,0,6,1,150,5,3,1,24
37988,153817,4,181,1,87,2,26,1,7
37989,29217011,1,23,0,85,4,2,1,0
37990,91851098,0,29,1,110,2,5,1,0
37991,115741895,2,85,0,70,2,3,2,186
37992,8556404,1,30,0,97,2,0,1,365
37997,225724159,1,2,0,59,1,2,1,0
37999,225730907,0,21,1,170,2,36,1,191
38000,172611460,1,2,1,5000,1,2,2,150
38001,160493366,2,49,1,62,5,3,1,6
38002,120939023,0,12,0,99,2,9,2,46
38003,225620845,0,73,1,180,3,4,3,156
38004,225748084,0,15,1,140,7,0,1,0
38005,3297399,0,54,1,57,1,6,1,0
38006,225620845,0,73,1,250,3,4,3,360
38007,23020619,1,11,0,190,2,4,2,0
38008,183625602,3,55,1,120,3,15,1,166
38009,39770685,1,7,1,300,4,8,1,7
38011,225706084,0,24,1,135,2,29,1,80
38012,6480134,1,2,0,60,4,11,2,161
38013,22749087,1,19,1,175,3,7,1,110
38014,15605409,1,28,1,345,7,15,1,21
38016,75224005,0,17,1,130,7,1,1,11
38017,2021640,1,28,1,182,2,28,1,64
38018,48860816,1,28,1,123,1,0,1,0
38019,19531024,1,2,0,100,2,0,2,0
38020,224315550,0,12,0,90,2,39,2,78
38021,19531024,1,2,1,175,3,1,2,46
38022,225790094,0,54,0,35,1,10,3,83
38023,22826759,0,20,1,103,3,3,1,11
38024,225454310,2,159,0,70,1,12,4,361
38025,2559403,1,1,0,100,3,1,1,0
38026,225454310,2,159,0,50,1,12,4,363
38027,133723890,0,6,1,125,3,20,1,339
38028,33235360,0,12,0,60,2,14,2,14
38029,67658340,1,2,0,70,2,17,1,27
38031,59011845,1,2,1,600,3,0,1,83
38033,11718279,1,43,0,115,2,4,1,177
38034,26603179,0,40,1,219,3,16,1,332
38035,3896863,1,14,1,250,3,18,1,51
38037,22588056,0,12,1,90,7,1,1,0
38038,204906313,0,73,0,55,1,45,3,83
38039,59240650,1,18,0,75,2,5,1,0
38041,44682387,2,46,1,155,1,59,2,287
38042,225749624,0,6,0,70,1,1,1,0
38043,5326571,2,49,0,85,2,2,2,278
38044,140830391,1,18,0,60,1,15,9,89
38045,221645033,0,21,0,59,1,1,5,148
38046,14022130,0,24,1,115,2,1,1,0
38047,225889604,2,37,0,73,1,5,5,87
38048,225891200,2,44,0,75,2,0,1,0
38049,41194120,1,52,1,275,1,4,1,0
38050,46093850,0,6,0,100,1,2,1,311
38051,157093664,2,85,0,59,1,0,2,365
38052,129902279,0,79,0,40,8,7,1,66
38053,29765186,0,6,0,75,2,6,1,84
38054,160940380,2,85,1,250,3,4,3,348
38055,225913497,0,6,0,28,3,1,1,0
38056,49290775,0,20,1,150,3,3,1,42
38058,225913271,1,14,1,170,3,6,1,170
38059,169472089,2,37,0,90,3,1,2,90
38060,188575380,2,37,0,66,2,19,1,312
38062,16072607,0,12,1,300,4,2,1,161
38063,225926055,1,2,1,120,5,1,1,0
38064,148298029,2,56,1,103,5,1,1,0
38065,12625398,2,44,0,43,2,4,1,0
38066,225930875,0,90,1,165,7,0,1,126
38067,225933854,2,94,1,55,1,11,1,40
38068,16403250,1,11,1,240,4,18,1,24
38069,49546136,0,12,0,79,4,0,1,0
38070,737641,0,21,0,50,2,30,1,0
38071,4460107,0,20,1,85,3,4,1,0
38072,225942423,1,2,0,68,1,33,1,19
38074,212147885,0,84,1,150,3,9,2,179
38075,151300770,1,28,0,150,5,5,4,272
38076,222054756,2,87,0,60,3,1,1,89
38077,224884160,1,7,1,499,2,14,1,236
38079,45835291,1,2,0,47,8,31,6,270
38080,151300770,1,28,0,150,5,5,4,267
38081,151300770,1,28,0,150,5,7,4,293
38085,101367917,2,56,0,150,2,4,1,0
38086,4968673,1,28,1,200,5,2,1,71
38088,38250051,0,79,0,50,3,3,1,0
38089,24864537,0,24,1,100,3,10,1,25
38090,22723123,0,113,1,99,3,1,1,31
38091,78325795,1,2,1,269,1,29,3,1
38093,221764359,2,152,1,300,1,5,1,154
38094,226035811,0,20,0,200,7,0,1,0
38095,3421779,1,30,0,109,1,2,1,270
38096,226048286,0,3,1,250,2,30,1,274
38097,73183897,3,166,1,70,3,14,1,51
38098,44642799,1,19,1,225,3,2,1,0
38099,12171344,0,15,0,85,2,7,2,27
38100,37401126,0,54,0,50,2,32,4,358
38102,225889604,2,37,0,65,1,3,5,85
38103,114043000,0,16,0,120,2,12,1,89
38104,75479604,0,13,1,175,1,1,2,0
38105,5179523,0,12,0,75,1,0,3,43
38107,187567357,1,4,1,160,1,0,1,0
38108,224637257,0,22,0,95,2,3,2,180
38110,35319788,1,8,0,100,2,8,1,0
38111,218511630,0,12,0,75,2,11,3,0
38112,2723489,1,8,0,80,2,3,1,0
38113,75404627,1,23,1,195,3,14,1,158
38114,10842596,1,45,1,100,1,24,1,1
38115,226088610,1,28,1,150,7,0,1,365
38116,225616368,2,31,1,136,2,17,1,348
38117,156481014,0,3,1,250,2,16,1,78
38118,113569564,4,138,1,175,3,5,1,0
38119,14413778,1,64,0,307,3,1,2,363
38120,50046186,1,1,1,600,2,1,1,0
38121,17617821,0,15,1,99,4,5,1,23
38122,102655617,1,77,1,2000,1,1,1,0
38123,225889604,2,37,0,55,1,7,5,85
38124,16768238,1,7,0,215,2,0,1,0
38125,122053964,1,27,1,200,2,0,1,0
38127,15823232,0,15,0,99,2,2,3,78
38128,225889604,2,37,0,82,1,2,5,85
38129,2286764,2,31,1,125,3,14,1,42
38130,41326201,2,44,0,150,1,14,1,89
38131,225943653,0,6,1,151,1,1,1,179
38132,15823232,0,15,0,99,2,1,3,84
38133,188896,0,3,1,98,1,32,2,257
38135,57755572,0,20,0,70,2,2,1,0
38136,5743700,0,20,1,200,4,1,1,0
38137,15967997,0,12,1,380,3,3,1,14
38138,2969845,1,27,1,500,5,3,1,63
38139,9834068,0,21,0,50,2,19,1,5
38140,43089807,0,12,1,149,2,20,1,263
38142,226204224,0,21,0,50,1,7,1,0
38143,126449349,1,23,0,80,1,6,2,151
38144,24524608,1,11,1,170,2,9,1,19
38145,951571,1,19,1,120,1,5,1,191
38146,4361061,2,56,1,70,1,1,2,2
38148,141713210,1,71,1,400,4,2,1,0
38149,224815152,1,7,0,209,2,11,8,73
38150,225889604,2,37,0,72,1,8,5,74
38151,226205088,1,2,1,125,2,12,1,7
38152,7285648,1,14,0,114,1,1,3,0
38153,226230372,0,54,1,88,2,44,1,7
38154,36021544,1,7,1,250,6,0,1,87
38156,9156492,1,43,1,114,1,6,1,11
38157,4445708,0,6,1,118,2,6,1,67
38159,95958773,0,82,2,50,1,0,3,365
38160,22694324,4,69,1,75,1,7,1,1
38161,226250191,0,147,1,130,2,20,1,139
38162,101215475,0,12,0,90,3,10,1,77
38163,224074972,0,6,0,80,2,16,4,3
38165,225971717,1,2,1,120,2,4,1,0
38167,10809204,0,15,2,46,2,0,1,0
38168,5918341,0,6,1,149,3,14,2,0
38169,163737392,4,115,2,50,1,8,2,241
38170,50319699,2,56,1,165,3,2,1,0
38171,38140449,1,8,1,375,4,1,1,0
38172,41217631,1,9,0,75,1,33,2,0
38173,48958233,1,68,1,259,1,14,2,0
38174,11869986,0,15,1,210,4,1,1,0
38175,226335012,0,6,0,55,2,23,1,323
38176,4077993,0,15,1,460,2,2,2,0
38177,65407018,0,20,0,85,1,14,5,137
38181,178473107,1,2,0,109,1,1,6,41
38182,216903925,1,30,1,99,1,2,1,0
38183,3562922,1,64,1,300,4,3,1,97
38184,27668092,0,21,0,70,3,8,3,67
38185,226391260,1,14,1,250,3,4,1,49
38186,9962746,0,13,1,80,3,2,1,107
38187,24131677,1,43,1,240,7,14,2,305
38188,221844597,2,85,1,35,1,63,1,8
38189,45319780,0,12,1,200,3,0,1,0
38190,195452338,1,2,0,100,3,2,1,0
38191,226381548,1,64,1,160,3,14,1,0
38192,226402773,2,202,1,178,5,14,1,143
38193,215531390,1,7,1,269,4,6,1,43
38194,2557167,4,142,0,75,3,19,1,109
38195,226406882,0,54,1,200,1,0,3,87
38197,226410935,1,30,0,40,3,23,1,129
38199,53241793,1,7,1,160,1,51,1,25
38200,226414315,1,7,0,130,2,5,1,78
38202,79194704,1,4,0,99,1,1,1,0
38203,105248014,0,54,0,50,1,46,2,34
38204,182990602,0,3,1,150,2,41,1,60
38205,42870202,2,56,0,80,7,1,1,8
38206,2446722,0,6,1,120,3,22,1,16
38207,1813055,1,1,1,162,1,0,1,51
38208,204906313,0,73,0,60,1,56,3,48
38209,33529908,1,14,0,66,5,0,1,5
38210,3202935,1,1,1,350,3,17,1,33
38211,83699356,1,48,1,150,6,0,1,0
38212,38334307,1,8,1,150,1,7,1,0
38213,215944788,1,14,0,85,3,15,3,1
38215,61116037,1,43,1,550,2,30,1,72
38216,46068130,1,50,1,225,5,4,2,1
38217,6480134,1,2,0,70,4,8,2,102
38218,44434863,0,79,0,75,1,1,1,365
38219,51364990,0,12,1,195,2,5,1,7
38222,156237907,0,21,0,40,5,1,1,250
38223,101080203,1,68,1,3000,1,1,1,365
38225,34277028,0,6,1,150,3,15,1,77
38227,2743475,1,64,1,165,3,5,1,0
38228,226517382,0,146,0,50,6,1,1,0
38229,198445878,0,21,0,50,1,0,1,0
38230,30381245,0,21,0,85,1,4,1,1
38231,204541838,0,22,0,150,3,2,2,364
38232,226531905,1,60,0,62,1,7,1,58
38233,55468128,0,6,0,50,1,13,7,264
38234,54606969,0,13,0,60,7,3,1,250
38235,217293060,1,52,1,299,6,0,4,0
38236,28695751,0,16,1,345,3,10,2,0
38237,855079,1,19,1,92,1,2,3,0
38238,88777320,0,3,0,241,1,2,1,139
38239,43981373,4,80,0,45,2,3,1,0
38240,14987061,0,22,1,125,2,3,1,1
38241,163152195,4,114,0,145,1,7,1,360
38242,55299396,1,9,0,275,2,6,1,85
38243,19168930,1,19,1,495,2,6,1,230
38244,222749009,1,30,0,50,1,4,3,71
38245,34508000,2,87,0,40,1,6,1,0
38246,208235184,0,20,1,195,1,0,1,12
38247,222749009,1,30,0,50,1,3,3,180
38248,226562416,0,54,0,69,1,18,1,175
38249,53887230,1,30,1,120,5,1,1,231
38250,27636707,1,11,1,300,3,21,5,308
38251,27636707,1,11,1,285,3,12,5,313
38252,157687888,0,76,1,90,2,53,1,36
38253,226572566,1,28,1,140,5,24,1,48
38254,226574177,1,2,0,46,1,1,1,179
38255,8189649,0,12,0,96,3,0,1,0
38256,4085985,0,12,1,200,3,0,1,28
38257,50755816,0,21,0,37,1,2,1,0
38258,146638424,1,19,1,134,1,2,1,0
38259,95114505,0,54,1,150,3,3,1,0
38262,6524294,1,28,1,450,5,5,2,345
38263,214137767,1,4,0,100,1,13,1,270
38264,92706260,2,37,0,49,1,19,5,48
38265,51366012,1,28,1,189,2,3,1,29
38267,53518745,2,56,0,300,3,2,1,54
38272,41091852,0,6,0,75,1,29,1,84
38273,1384016,1,23,0,95,2,5,1,165
38275,226664611,2,160,1,72,2,26,2,317
38276,226503876,1,23,0,75,5,14,2,217
38277,204541838,0,22,0,65,3,15,2,208
38278,49589973,0,13,0,112,5,2,1,12
38279,226684665,2,44,0,40,1,0,1,0
38280,226688121,0,6,1,175,1,16,1,9
38281,100935364,0,34,0,44,2,3,2,0
38283,6701890,0,20,0,95,7,1,2,0
38284,154340775,1,1,1,500,4,0,1,0
38285,21651849,1,8,1,188,2,12,1,0
38286,186701037,0,135,1,75,1,0,2,0
38287,107562106,1,23,1,295,5,0,1,0
38288,222302376,1,8,1,400,4,39,1,265
38289,226715173,1,19,1,125,2,1,2,365
38290,226715173,1,19,1,139,2,2,2,365
38291,75349777,1,2,0,70,3,3,1,0
38292,108890111,1,11,0,90,2,1,1,0
38295,12827163,1,14,1,200,5,0,1,0
38297,39329047,1,7,1,150,10,4,1,0
38298,11547083,1,8,1,135,2,2,1,1
38299,19591194,0,6,1,175,5,1,1,84
38300,188477517,0,12,0,100,1,1,1,0
38301,21226117,1,28,1,345,7,0,1,0
38302,145248567,0,15,1,120,3,43,1,56
38303,2823246,0,6,1,70,4,1,1,0
38304,13608859,0,12,0,110,1,13,1,6
38305,52599987,2,49,0,100,1,2,1,0
38306,226772729,1,8,0,120,5,1,1,0
38307,117831982,1,53,0,130,3,17,1,84
38308,221836975,2,83,2,35,2,1,3,310
38309,132878036,1,7,1,185,4,23,1,230
38336,178733071,2,49,0,50,2,0,1,171
38338,226769067,2,37,1,59,1,32,1,24
38339,226832980,1,23,0,115,3,19,1,0
38340,212033848,1,14,0,150,1,4,1,1
38341,226839517,1,1,0,90,1,42,1,45
38342,226839928,1,4,1,220,5,0,1,205
38343,36728751,0,10,1,130,4,2,1,179
38344,11068937,0,3,1,110,4,4,2,0
38346,226838925,2,121,0,100,1,5,1,0
38347,78971832,1,28,0,73,3,0,1,0
38349,949070,0,21,1,200,3,1,1,5
38350,226846427,0,90,1,90,3,19,1,52
38352,226565802,2,87,1,250,2,1,1,365
38353,17011664,3,41,1,86,5,1,1,43
38354,221595358,1,77,0,80,1,38,2,329
38355,72326431,1,19,1,100,2,11,1,102
38356,17966682,0,21,1,179,1,5,1,365
38357,16081505,0,12,1,220,2,6,1,16
38358,51340124,1,14,1,3000,2,0,2,0
38359,219718268,1,28,1,230,2,13,1,0
38360,169490939,2,56,0,89,3,2,2,208
38361,117648324,0,67,0,40,1,1,1,335
38362,73128753,1,43,0,105,2,3,1,8
38363,38649650,1,7,1,175,7,2,1,188
38364,27716292,0,12,0,50,2,2,1,0
38365,226906712,1,2,0,127,1,0,1,89
38368,37621814,0,10,1,125,1,27,1,18
38372,27245607,1,11,1,165,1,2,1,0
38373,13133052,1,1,1,182,3,16,1,301
38374,226958612,1,1,1,227,3,16,1,321
38376,2271676,1,19,1,292,2,0,1,0
38377,41827902,1,19,0,115,2,6,1,23
38378,180311428,4,69,0,60,2,1,1,363
38379,226979522,1,1,1,135,4,9,1,314
38380,86973566,4,120,0,65,3,2,1,89
38381,226927431,1,28,0,100,4,28,2,40
38382,206648175,1,4,0,99,2,12,1,176
38383,50240612,1,1,1,375,1,7,1,0
38384,227007194,1,1,1,250,1,1,1,64
38385,8073725,1,14,1,175,1,24,1,365
38386,2156741,2,63,1,90,2,37,1,21
38387,227020247,1,28,2,49,2,17,1,39
38388,226338109,0,6,0,65,2,18,4,343
38389,227021565,1,2,0,44,1,15,1,45
38390,226338109,0,6,0,65,2,9,4,311
38391,226338109,0,6,0,65,2,13,4,321
38392,73839962,1,1,1,246,3,1,1,365
38393,48692009,0,22,0,50,1,0,1,0
38394,86171061,1,7,1,300,2,5,1,0
38395,4982459,0,22,1,350,3,0,3,0
38396,227037845,2,126,1,99,1,43,1,231
38397,72614493,1,23,0,355,2,10,1,75
38398,215919088,0,12,1,120,3,2,1,0
38399,2647893,1,52,0,125,10,0,1,347
38400,107915864,2,153,1,130,1,0,4,285
38401,154843406,1,2,0,69,3,11,2,167
38402,6004082,0,21,1,175,5,20,1,12
38403,45835291,1,2,0,50,7,35,6,11
38404,224042160,0,54,0,38,2,9,3,357
38405,227063506,0,79,1,64,5,8,1,0
38412,8998154,0,21,1,99,2,12,2,46
38413,133687324,0,6,1,250,5,4,1,0
38414,225429345,1,1,1,200,4,8,1,363
38415,227134858,0,24,0,70,1,19,5,199
38416,215944788,1,7,0,200,2,13,3,224
38417,227134858,0,24,0,74,1,20,5,125
38418,1850477,0,15,1,120,3,0,2,0
38419,326465,0,20,0,88,7,1,1,0
38421,227134858,0,24,0,70,1,12,5,119
38422,227134858,0,24,0,70,1,7,5,158
38423,227152926,1,28,1,150,1,4,1,49
38424,27126531,1,8,1,150,3,3,1,0
38425,149301266,0,21,0,60,1,1,1,0
38426,225160295,3,212,1,138,1,51,1,291
38428,29688249,1,2,0,82,1,6,1,180
38429,227179489,1,51,0,90,1,46,1,27
38430,227165163,0,0,0,56,3,1,1,47
38431,23501405,0,113,0,249,1,20,1,39
38432,9370327,1,23,0,120,3,6,1,0
38433,140862407,4,209,1,670,1,2,1,178
38434,58658843,0,12,0,55,1,27,3,0
38435,3624487,0,15,1,149,3,31,1,224
38437,63959641,2,83,0,100,2,16,1,134
38438,177058197,1,50,1,210,2,6,1,9
38440,24878388,0,16,0,45,10,1,2,250
38441,7340654,0,12,0,45,1,7,1,0
38442,129162333,2,153,1,207,1,13,1,346
38443,227219174,2,103,1,99,1,14,1,138
38444,92706260,2,37,0,45,1,33,5,80
38445,3642820,0,15,0,80,2,11,1,28
38446,115193518,0,21,0,42,7,0,3,0
38447,227165735,1,8,2,139,3,0,2,88
38449,105878573,0,70,0,50,1,20,5,62
38450,105878573,0,70,0,40,1,9,5,64
38451,226070943,1,14,1,315,2,15,1,365
38452,2346935,0,15,0,90,7,0,1,0
38454,53502678,2,39,0,85,7,0,1,179
38455,42474896,0,6,0,89,1,3,1,48
38456,227310832,2,56,1,1500,7,0,1,365
38457,196705969,1,52,1,258,2,4,1,10
38459,217275948,2,25,1,120,1,1,1,0
38460,227309215,1,23,1,250,5,1,1,87
38462,87897420,1,18,0,65,4,1,1,13
38463,48666840,1,19,1,93,7,0,1,0
38464,227344500,0,21,0,40,1,24,1,20
38465,126176275,0,54,0,50,4,12,4,62
38466,126691775,1,14,1,139,1,20,1,355
38468,204906313,0,73,0,32,1,50,3,83
38470,128293264,1,30,1,135,1,13,1,0
38471,157141199,1,18,0,65,5,2,2,365
38472,227385012,0,6,0,34,1,3,1,0
38473,225367154,0,54,1,91,2,13,1,305
38474,13291840,0,33,1,100,4,2,1,35
38475,2449193,1,7,0,109,2,7,1,10
38477,128721938,1,26,1,250,3,1,1,0
38479,31374,1,18,0,50,3,0,3,96
38480,82208124,1,8,1,137,3,8,2,0
38481,5937189,2,44,0,45,2,8,1,2
38482,36535955,0,6,1,139,2,2,1,0
38483,401517,1,30,1,279,5,0,1,55
38484,19312868,1,30,0,70,1,0,1,0
38485,65653322,1,2,1,97,2,2,1,0
38486,1705112,1,2,1,70,1,1,1,6
38487,52424735,1,11,0,80,4,10,1,26
38488,212263525,1,2,0,100,1,8,3,253
38489,24717090,1,28,1,220,4,2,1,0
38490,227498924,1,27,1,299,4,2,1,156
38491,2334794,1,19,1,160,1,4,1,41
38492,207856540,3,104,1,119,2,17,1,175
38494,119051571,0,3,0,41,1,1,2,52
38495,227520154,0,12,0,70,4,13,2,280
38496,19536596,0,84,0,48,1,63,5,231
38497,19536596,0,84,0,48,1,57,5,199
38498,36332698,1,8,1,2999,1,0,1,0
38499,2079332,1,8,1,75,1,16,1,5
38500,19536596,0,15,0,48,1,21,5,252
38501,1296938,0,12,0,100,5,8,1,0
38502,109357781,1,19,1,225,7,1,1,153
38503,53215338,0,21,0,80,1,1,1,0
38504,23959538,2,44,0,36,1,0,1,0
38505,31358380,1,9,0,100,3,1,1,88
